"vin","departed_at","arrived_at","idle_time","departure_coordinates","arrival_coordinates","departure_fuel","arrival_fuel","departure_interior","arrival_interior","trip_id","estimated_distance","estimated_duration","polyline"
"WMEEJ3BA4DK659771",1448436301,1448437201,10200,"0101000020E610000098FA795391FA434022A64412BDC054C0","0101000020E6100000C2DD59BBEDFA43404A5E9D6340BE54C0",42,39,"GOOD","GOOD",22414,"3.5 mi","9 mins","[[[39.9603796,-82.9726689],[39.9591021,-82.9727692]],[[39.9591021,-82.9727692],[39.959135,-82.9745442]],[[39.959135,-82.9745442],[39.9579477,-82.9746485]],[[39.9579477,-82.9746485],[39.9578522,-82.9846944]],[[39.9578522,-82.9846944],[39.9551504,-82.9843159]],[[39.9551504,-82.9843159],[39.95261720000001,-83.0112753]],[[39.95261720000001,-83.0112753],[39.9522161,-83.01281490000001]],[[39.9522161,-83.01281490000001],[39.9537977,-83.0178399]],[[39.9537977,-83.0178399],[39.9553856,-83.0178013]],[[39.9553856,-83.0178013],[39.9560214,-83.012445]],[[39.9560214,-83.012445],[39.9573483,-83.01269789999999]],[[39.9573483,-83.01269789999999],[39.9574851,-83.0115251]]]"
"WMEEJ3BA4DK683570",1448240401,1448241601,2700,"0101000020E6100000ABE7A4F78DFB43400E2DB29DEFBF54C0","0101000020E61000006CB2463D44FB43407120240B98BE54C0",42,39,"GOOD","GOOD",22417,"1.5 mi","8 mins","[[[39.963038,-82.97802879999999],[39.96244739999999,-82.9868063]],[[39.96244739999999,-82.9868063],[39.9637987,-82.9870706]],[[39.9637987,-82.9870706],[39.96272099999999,-82.996245]],[[39.96272099999999,-82.996245],[39.9640844,-82.99650419999999]],[[39.9640844,-82.99650419999999],[39.9637613,-83.00001209999999]],[[39.9637613,-83.00001209999999],[39.965045,-83.00026199999999]],[[39.965045,-83.00026199999999],[39.965191,-82.99898449999999]]]"
"WMEEJ3BA4DK659771",1448270701,1448271001,5400,"0101000020E6100000F853E3A59BFC4340C503CAA65CC154C0","0101000020E6100000789CA223B9FC43409AB1683A3BC154C0",63,63,"GOOD","GOOD",22405,"3.1 mi","5 mins","[[[39.9742,-83.0192493],[39.9742541,-83.0219103]],[[39.9742541,-83.0219103],[39.9757581,-83.0226223]],[[39.9757581,-83.0226223],[39.95837720000001,-83.018535]],[[39.95837720000001,-83.018535],[39.9564583,-83.0188732]],[[39.9564583,-83.0188732],[39.9555369,-83.0186868]],[[39.9555369,-83.0186868],[39.9553856,-83.0178013]],[[39.9553856,-83.0178013],[39.9565788,-83.0179752]],[[39.9565788,-83.0179752],[39.9735103,-83.02137689999999]]]"
"WMEEJ3BA4DK659771",1448316301,1448367601,10200,"0101000020E6100000B48EAA2688FA4340273108AC1CC054C0","0101000020E6100000DF6C73637AFE4340D97745F0BFBF54C0",60,54,"GOOD","GOOD",22407,"2.7 mi","10 mins","[[[39.9881117,-82.9961359],[39.98671280000001,-82.9956637]],[[39.98671280000001,-82.9956637],[39.9869765,-83.0020404]],[[39.9869765,-83.0020404],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.95778139999999,-82.9970501]],[[39.95778139999999,-82.9970501],[39.9572362,-83.0017443]]]"
"WMEEJ3BA4DK658927",1448418901,1448420701,8700,"0101000020E6100000D1CB28965B064440B4024356B7BA54C0","0101000020E61000000820B58993FF4340F584251E50C054C0",51,48,"GOOD","GOOD",22401,"11.6 mi","17 mins","[[[39.9967039,-83.0048889],[39.9965604,-83.0013809]],[[39.9965604,-83.0013809],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9760152,-82.99986969999999]],[[39.9760152,-82.99986969999999],[39.9729261,-82.99242869999999]],[[39.9729261,-82.99242869999999],[40.0113413,-82.90510139999999]],[[40.0113413,-82.90510139999999],[40.012899,-82.90217489999999]],[[40.012899,-82.90217489999999],[40.0373119,-82.90276399999999]],[[40.0373119,-82.90276399999999],[40.0480982,-82.9015106]],[[40.0480982,-82.9015106],[40.0483691,-82.91760219999999]],[[40.0483691,-82.91760219999999],[40.0495714,-82.9176475]],[[40.0495714,-82.9176475],[40.0495905,-82.9173751]],[[40.0495905,-82.9173751],[40.0496633,-82.9173642]]]"
"WMEEJ3BA4EK737886",1448316901,1448319301,21900,"0101000020E61000006397A8DE1A00444025CCB4FD2BC154C0","0101000020E6100000D1CB28965B064440B4024356B7BA54C0",42,36,"GOOD","GOOD",22871,"13.2 mi","21 mins","[[[40.0496633,-82.9173642],[40.0495905,-82.9173751]],[[40.0495905,-82.9173751],[40.0495714,-82.9176475]],[[40.0495714,-82.9176475],[40.0483691,-82.91760219999999]],[[40.0483691,-82.91760219999999],[40.0480169,-82.906469]],[[40.0480169,-82.906469],[40.0337191,-82.9034468]],[[40.0337191,-82.9034468],[40.0195812,-82.9044086]],[[40.0195812,-82.9044086],[40.0092366,-82.910099]],[[40.0092366,-82.910099],[40.0037067,-82.9196486]],[[40.0037067,-82.9196486],[39.973582,-83.0119737]],[[39.973582,-83.0119737],[39.9907695,-83.02512779999999]],[[39.9907695,-83.02512779999999],[39.9922003,-83.0208639]],[[39.9922003,-83.0208639],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0008783,-83.0181317]],[[40.0008783,-83.0181317],[40.0009057,-83.0182837]]]"
"WMEEJ3BA4EK754588",1448376001,1448386801,6000,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E61000008D45D3D9C90044405EF415A419C154C0",63,63,"GOOD","GOOD",23049,"0.8 mi","6 mins","[[[40.0061137,-83.0171988],[40.0056849,-83.0171722]],[[40.0056849,-83.0171722],[40.0056725,-83.0168542]],[[40.0056725,-83.0168542],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA4EK748306",1448456701,1448459701,38100,"0101000020E6100000711B0DE02D0044409F02603C83BA54C0","0101000020E61000002788BA0F40FA4340BD3AC780ECBB54C0",30,100,"GOOD","GOOD",22965,"4.4 mi","13 mins","[[[39.9550781,-82.9362708],[39.9571314,-82.93609359999999]],[[39.9571314,-82.93609359999999],[39.9570793,-82.93400729999999]],[[39.9570793,-82.93400729999999],[39.9955273,-82.9302975]],[[39.9955273,-82.9302975],[40.0058581,-82.91253379999999]],[[40.0058581,-82.91253379999999],[40.0013226,-82.9128925]]]"
"WMEEJ3BA4EK754025",1448405101,1448408701,600,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E6100000C0098508380044405F24B4E55CC254C0",100,100,"GOOD","GOOD",23023,"1.7 mi","10 mins","[[[40.0017491,-83.0369168],[40.0017545,-83.03703030000001]],[[40.0017545,-83.03703030000001],[40.00239639999999,-83.03720129999999]],[[40.00239639999999,-83.03720129999999],[40.00331449999999,-83.03452759999999]],[[40.00331449999999,-83.03452759999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA4EK754025",1448289601,1448290501,3900,"0101000020E6100000328FFCC1C0FF4340465F419AB1C254C0","0101000020E61000008D45D3D9C90044405EF415A419C154C0",100,100,"GOOD","GOOD",23016,"1.8 mi","7 mins","[[[40.0061137,-83.0171988],[40.0056849,-83.0171722]],[[40.0056849,-83.0171722],[40.0056725,-83.0168542]],[[40.0056725,-83.0168542],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0033839,-83.0343214]],[[40.0033839,-83.0343214],[39.9978139,-83.0347889]],[[39.9978139,-83.0347889],[39.9981496,-83.0420855]]]"
"WMEEJ3BA4EK736026",1448458801,1448470201,40500,"0101000020E6100000C0098508380044405F24B4E55CC254C0","0101000020E610000056B77A4E7AFF4340210725CCB4C154C0",100,100,"GOOD","GOOD",22824,"1.1 mi","6 mins","[[[39.99592699999999,-83.02674499999999],[39.99626019999999,-83.0267501]],[[39.99626019999999,-83.0267501],[39.9963753,-83.02818239999999]],[[39.9963753,-83.02818239999999],[39.9973026,-83.0289119]],[[39.9973026,-83.0289119],[39.9975488,-83.0288771]],[[39.9975488,-83.0288771],[39.9978139,-83.0347889]],[[39.9978139,-83.0347889],[40.0032675,-83.0343516]],[[40.0032675,-83.0343516],[40.00239639999999,-83.03720129999999]],[[40.00239639999999,-83.03720129999999],[40.0017545,-83.03703030000001]],[[40.0017545,-83.03703030000001],[40.0017491,-83.0369168]]]"
"WMEEJ3BA4EK737709",1448306401,1448309701,68700,"0101000020E610000024287E8CB9FF4340802BD9B111C254C0","0101000020E6100000C8EF6DFAB3FF434032772D211FC254C0",78,72,"GOOD","GOOD",22863,"272 ft","1 min","[[[39.9977325,-83.0331556],[39.9978984,-83.033143]],[[39.9978984,-83.033143],[39.9978583,-83.03238449999999]]]"
"WMEEJ3BA4EK736026",1448475901,1448477101,5700,"0101000020E610000056B77A4E7AFF4340210725CCB4C154C0","0101000020E61000007CD5CA845FFE43405053CBD6FAC054C0",100,100,"GOOD","GOOD",22825,"1.2 mi","5 mins","[[[39.9872885,-83.0152781],[39.9874985,-83.0152617]],[[39.9874985,-83.0152617],[39.9878823,-83.0255658]],[[39.9878823,-83.0255658],[39.9944821,-83.0254236]],[[39.9944821,-83.0254236],[39.9945876,-83.0268131]],[[39.9945876,-83.0268131],[39.9958718,-83.0267528]],[[39.9958718,-83.0267528],[39.99586499999999,-83.0266675]]]"
"WMEEJ3BA4EK737709",1448325601,1448327101,15900,"0101000020E6100000C8EF6DFAB3FF434032772D211FC254C0","0101000020E61000000F9C33A2B4FF4340C7F484251EC254C0",72,69,"GOOD","GOOD",22864,"20 ft","1 min","[[[39.997729,-83.0330874],[39.9977325,-83.0331556]]]"
"WMEEJ3BA4EK748306",1448292001,1448292601,300,"0101000020E61000009EB5DB2E34FF4340293FA9F6E9C054C0","0101000020E610000078B471C45A0044400586AC6EF5C054C0",39,36,"GOOD","GOOD",22961,"1.3 mi","9 mins","[[[40.0027459,-83.01497549999999],[40.0026416,-83.0155576]],[[40.0026416,-83.0155576],[40.0007662,-83.0153701]],[[40.0007662,-83.0153701],[40.0013438,-83.0104573]],[[40.0013438,-83.0104573],[39.9969214,-83.0095091]],[[39.9969214,-83.0095091],[39.9968152,-83.01492689999999]],[[39.9968152,-83.01492689999999],[39.9937723,-83.01434259999999]]]"
"WMEEJ3BA4EK748306",1448415901,1448418601,2400,"0101000020E6100000D847A7AE7CFA4340BDA94885B1BF54C0","0101000020E6100000711B0DE02D0044409F02603C83BA54C0",36,30,"GOOD","GOOD",22964,"6.9 mi","11 mins","[[[40.0013226,-82.9128925],[40.0000108,-82.9130153]],[[40.0000108,-82.9130153],[40.0001001,-82.9146808]],[[40.0001001,-82.9146808],[40.0021092,-82.9228567]],[[40.0021092,-82.9228567],[39.976975,-82.9931826]],[[39.976975,-82.9931826],[39.9564674,-82.99679809999999]],[[39.9564674,-82.99679809999999],[39.9566708,-82.9950669]],[[39.9566708,-82.9950669],[39.9569406,-82.99512299999999]]]"
"WMEEJ3BA4EK737709",1448401801,1448403001,600,"0101000020E6100000AA4885B185004440CA1AF5108DC054C0","0101000020E610000024287E8CB9FF4340802BD9B111C254C0",69,66,"GOOD","GOOD",22866,"1.9 mi","8 mins","[[[39.9978583,-83.03238449999999],[39.9976918,-83.03239479999999]],[[39.9976918,-83.03239479999999],[39.9973749,-83.0266374]],[[39.9973749,-83.0266374],[40.0065207,-83.0232348]],[[40.0065207,-83.0232348],[40.0060448,-83.0092378]],[[40.0060448,-83.0092378],[40.0040792,-83.0088931]],[[40.0040792,-83.0088931],[40.0040696,-83.0086106]]]"
"WMEEJ3BA4EK737709",1448463301,1448463901,45900,"0101000020E6100000A8C64B3789FD434050E449D235C154C0","0101000020E610000037894160E5FC4340B5C35F9335C054C0",66,66,"GOOD","GOOD",22869,"1.1 mi","6 mins","[[[39.9757521,-83.0032519],[39.9800963,-83.00414289999999]],[[39.9800963,-83.00414289999999],[39.9807136,-83.01891239999999]]]"
"WMEEJ3BA4EK748158",1448313001,1448313901,75300,"0101000020E6100000C7116BF1290044407958A835CDBF54C0","0101000020E6100000D218ADA3AAFD4340C364AA6054C054C0",90,90,"GOOD","GOOD",22939,"1.8 mi","7 mins","[[[39.9818194,-83.0051464],[39.9817899,-83.00446099999999]],[[39.9817899,-83.00446099999999],[39.9826629,-83.004633]],[[39.9826629,-83.004633],[39.9823951,-82.9986959]],[[39.9823951,-82.9986959],[40.0013246,-82.9986345]],[[40.0013246,-82.9986345],[40.0012312,-82.9969041]]]"
"WMEEJ3BA5DK656863",1448400601,1448403901,11100,"0101000020E61000007C2C7DE882FE4340C009850838C054C0","0101000020E610000082A8FB00A4FE434067F2CD3637C054C0",93,96,"GOOD","GOOD",24414,"367 ft","1 min","[[[39.9893764,-83.0032875],[39.9883675,-83.00335969999999]]]"
"WMEEJ3BA5DK656863",1448388601,1448389501,3300,"0101000020E6100000492EFF21FDFE43403DB83B6BB7C154C0","0101000020E61000007C2C7DE882FE4340C009850838C054C0",96,93,"GOOD","GOOD",24413,"1.5 mi","6 mins","[[[39.9883675,-83.00335969999999],[39.9902375,-83.00323039999999]],[[39.9902375,-83.00323039999999],[39.9902047,-83.00609999999999]],[[39.9902047,-83.00609999999999],[39.9908647,-83.025956]],[[39.9908647,-83.025956],[39.9918694,-83.02585030000002]],[[39.9918694,-83.02585030000002],[39.991992,-83.02682879999999]]]"
"WMEEJ3BA4EK738181",1448315701,1448316601,1500,"0101000020E61000008AABCABE2BFE43400A11700855C054C0","0101000020E610000040A4DFBE0EFC4340B515FBCBEEBF54C0",36,36,"GOOD","GOOD",22900,"1.7 mi","6 mins","[[[39.96920069999999,-82.998961],[39.9679165,-82.9990011]],[[39.9679165,-82.9990011],[39.9681141,-82.99728209999999]],[[39.9681141,-82.99728209999999],[39.9836436,-82.9989365]],[[39.9836436,-82.9989365],[39.9838837,-83.0048666]],[[39.9838837,-83.0048666],[39.9857045,-83.0052393]]]"
"WMEEJ3BA4EK738181",1448439901,1448440801,112500,"0101000020E6100000C763062AE3FB43408D62B9A5D5BE54C0","0101000020E6100000C9AB730CC8FA4340807D74EACABF54C0",36,36,"GOOD","GOOD",22902,"1.3 mi","6 mins","[[[39.9591842,-82.99672679999999],[39.9593175,-82.9955698]],[[39.9593175,-82.9955698],[39.9654409,-82.9967454]],[[39.9654409,-82.9967454],[39.967168,-82.98171649999999]],[[39.967168,-82.98171649999999],[39.96786480000001,-82.9818407]]]"
"WMEEJ3BA4EK738181",1448456701,1448457601,15900,"0101000020E6100000C9AB730CC8FA4340807D74EACABF54C0","0101000020E6100000E99AC937DBF84340C763062AE3BF54C0",36,36,"GOOD","GOOD",22903,"1.4 mi","6 mins","[[[39.9441374,-82.998242],[39.9440715,-82.9971355]],[[39.9440715,-82.9971355],[39.9525623,-82.9987739]],[[39.9525623,-82.9987739],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9529972,-82.9943943]],[[39.9529972,-82.9943943],[39.9593175,-82.9955698]],[[39.9593175,-82.9955698],[39.9591842,-82.99672679999999]]]"
"WMEEJ3BA4EK738181",1448326501,1448327401,9900,"0101000020E610000040A4DFBE0EFC4340B515FBCBEEBF54C0","0101000020E6100000C763062AE3FB43408D62B9A5D5BE54C0",36,36,"GOOD","GOOD",22901,"2.4 mi","7 mins","[[[39.96786480000001,-82.9818407],[39.9687154,-82.9819905]],[[39.9687154,-82.9819905],[39.9667956,-82.9970195]],[[39.9667956,-82.9970195],[39.9770838,-82.99802729999999]],[[39.9770838,-82.99802729999999],[39.9771329,-82.99927559999999]],[[39.9771329,-82.99927559999999],[39.9782647,-82.99918249999999]],[[39.9782647,-82.99918249999999],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.96920069999999,-82.998961]]]"
"WMEEJ3BA4EK748306",1448301601,1448302501,9000,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E61000005DDC460378FF43406A1327F73BC254C0",36,36,"GOOD","GOOD",22962,"2.0 mi","10 mins","[[[39.9958508,-83.0349282],[40.0032675,-83.0343516]],[[40.0032675,-83.0343516],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA5DK656863",1448383501,1448385301,1500,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E6100000492EFF21FDFE43403DB83B6BB7C154C0",96,96,"GOOD","GOOD",24412,"2.0 mi","11 mins","[[[39.991992,-83.02682879999999],[39.9919452,-83.0258972]],[[39.9919452,-83.0258972],[39.9974807,-83.0266321]],[[39.9974807,-83.0266321],[39.9984368,-83.025768]],[[39.9984368,-83.025768],[39.9976052,-83.0222201]],[[39.9976052,-83.0222201],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA4EK738181",1448312101,1448314201,23700,"0101000020E61000005F29CB10C7FA43401D2098A3C7BF54C0","0101000020E61000008AABCABE2BFE43400A11700855C054C0",39,36,"GOOD","GOOD",22899,"2.1 mi","7 mins","[[[39.9857045,-83.0052393],[39.9859169,-83.0052797]],[[39.9859169,-83.0052797],[39.9857749,-83.0018499]],[[39.9857749,-83.0018499],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.959116,-82.99731589999999]],[[39.959116,-82.99731589999999],[39.9592023,-82.99656039999999]]]"
"WMEEJ3BA4EK748306",1448412001,1448413501,109500,"0101000020E61000005DDC460378FF43406A1327F73BC254C0","0101000020E6100000D847A7AE7CFA4340BDA94885B1BF54C0",36,36,"GOOD","GOOD",22963,"5.2 mi","11 mins","[[[39.9569406,-82.99512299999999],[39.9761217,-82.9980789]],[[39.9761217,-82.9980789],[39.973582,-83.0119737]],[[39.973582,-83.0119737],[39.9907695,-83.02512779999999]],[[39.9907695,-83.02512779999999],[39.9922003,-83.0208639]],[[39.9922003,-83.0208639],[39.9907085,-83.0205282]],[[39.9907085,-83.0205282],[39.9912829,-83.0352778]],[[39.9912829,-83.0352778],[39.9958508,-83.0349282]]]"
"WMEEJ3BA4EK753232",1448337301,1448340001,12900,"0101000020E610000025E99AC937034440975643E21EC154C0","0101000020E61000008D45D3D9C90044405EF415A419C154C0",57,57,"GOOD","GOOD",23000,"1.8 mi","8 mins","[[[40.0061137,-83.0171988],[40.0056849,-83.0171722]],[[40.0056849,-83.0171722],[40.0056725,-83.0168542]],[[40.0056725,-83.0168542],[40.0063064,-83.016832]],[[40.0063064,-83.016832],[40.0062042,-83.01432830000002]],[[40.0062042,-83.01432830000002],[40.0163591,-83.0140128]],[[40.0163591,-83.0140128],[40.0167149,-83.01192560000001]],[[40.0167149,-83.01192560000001],[40.0249587,-83.0141021]],[[40.0249587,-83.0141021],[40.0251032,-83.0175125]]]"
"WMEEJ3BA4EK753232",1448393701,1448394001,0,"0101000020E610000065C746205EFF4340747B4963B4C254C0","0101000020E6100000889D29745EFF434051A5660FB4C254C0",51,51,"GOOD","GOOD",23004,"3 ft","1 min","[[[39.9950657,-83.0421442],[39.9950549,-83.04214499999999]]]"
"WMEEJ3BA4EK753232",1448389501,1448393701,300,"0101000020E6100000ECFA05BB61FF43406DFFCA4A93C054C0","0101000020E610000065C746205EFF4340747B4963B4C254C0",51,51,"GOOD","GOOD",23003,"2.3 mi","10 mins","[[[39.9950696,-83.0423897],[39.9938637,-83.0426092]],[[39.9938637,-83.0426092],[39.9914815,-83.0407043]],[[39.9914815,-83.0407043],[39.9903414,-83.0111754]],[[39.9903414,-83.0111754],[39.9942341,-83.0109075]],[[39.9942341,-83.0109075],[39.9941565,-83.0089321]],[[39.9941565,-83.0089321],[39.9947563,-83.0089021]],[[39.9947563,-83.0089021],[39.9947654,-83.00909829999999]],[[39.9947654,-83.00909829999999],[39.9951732,-83.0090709]]]"
"WMEEJ3BA4EK753232",1448280001,1448280601,42300,"0101000020E6100000D044D8F0F4024440DEE522BE13C154C0","0101000020E610000049D74CBED902444090A0F831E6C054C0",96,96,"GOOD","GOOD",22997,"0.3 mi","2 mins","[[[40.02228220000001,-83.0139701],[40.0216029,-83.0137931]],[[40.0216029,-83.0137931],[40.021442,-83.014765]],[[40.021442,-83.014765],[40.0223415,-83.0172202]],[[40.0223415,-83.0172202],[40.023012,-83.0174049]]]"
"WMEEJ3BA4EK753232",1448313601,1448324401,28200,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E610000025E99AC937034440975643E21EC154C0",72,57,"GOOD","GOOD",22999,"2.0 mi","10 mins","[[[40.0251032,-83.0175125],[40.0249587,-83.0141021]],[[40.0249587,-83.0141021],[40.0037277,-83.00884429999999]],[[40.0037277,-83.00884429999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA5DK656863",1448328601,1448329801,90900,"0101000020E6100000711B0DE02D0044409F02603C83BA54C0","0101000020E61000005ABBED4273F9434019E25817B7BF54C0",100,100,"GOOD","GOOD",24408,"7.7 mi","12 mins","[[[39.9488223,-82.9955485],[39.9488467,-82.99532669999999]],[[39.9488467,-82.99532669999999],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9529972,-82.9943943]],[[39.9529972,-82.9943943],[39.9539554,-82.99459929999999]],[[39.9539554,-82.99459929999999],[39.9537851,-82.9962759]],[[39.9537851,-82.9962759],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.9539623,-82.9897222]],[[39.9539623,-82.9897222],[39.9589885,-82.98253419999999]],[[39.9589885,-82.98253419999999],[39.9628224,-82.9826626]],[[39.9628224,-82.9826626],[39.9689824,-82.9830776]],[[39.9689824,-82.9830776],[39.9946343,-82.9335862]],[[39.9946343,-82.9335862],[39.9979658,-82.9264112]],[[39.9979658,-82.9264112],[40.0058581,-82.91253379999999]],[[40.0058581,-82.91253379999999],[40.0013226,-82.9128925]]]"
"WMEEJ3BA4EK753232",1448387401,1448389201,5999,"0101000020E61000000B410E4A98094440FFEC478AC8C454C0","0101000020E6100000ECFA05BB61FF43406DFFCA4A93C054C0",54,51,"GOOD","GOOD",23002,"9.9 mi","19 mins","[[[39.9951732,-83.0090709],[39.9947654,-83.00909829999999]],[[39.9947654,-83.00909829999999],[39.99478879999999,-83.00959979999999]],[[39.99478879999999,-83.00959979999999],[39.9903315,-83.0098965]],[[39.9903315,-83.0098965],[39.9908647,-83.025956]],[[39.9908647,-83.025956],[39.99484349999999,-83.02536099999999]],[[39.99484349999999,-83.02536099999999],[40.05681000000001,-83.0306688]],[[40.05681000000001,-83.0306688],[40.0630408,-83.0309043]],[[40.0630408,-83.0309043],[40.0637528,-83.05694369999999]],[[40.0637528,-83.05694369999999],[40.0719932,-83.05592419999999]],[[40.0719932,-83.05592419999999],[40.073039,-83.07561240000001]],[[40.073039,-83.07561240000001],[40.0746267,-83.07550429999999]],[[40.0746267,-83.07550429999999],[40.0747285,-83.0745373]],[[40.0747285,-83.0745373],[40.0749602,-83.0745031]],[[40.0749602,-83.0745031],[40.074968,-83.07473949999999]]]"
"WMEEJ3BA4EK753232",1448378401,1448381402,38400,"0101000020E61000008D45D3D9C90044405EF415A419C154C0","0101000020E61000000B410E4A98094440FFEC478AC8C454C0",57,54,"GOOD","GOOD",23001,"8.1 mi","17 mins","[[[40.074968,-83.07473949999999],[40.0749602,-83.0745031]],[[40.0749602,-83.0745031],[40.0748316,-83.0744967]],[[40.0748316,-83.0744967],[40.0747285,-83.0745373]],[[40.0747285,-83.0745373],[40.073039,-83.07561240000001]],[[40.073039,-83.07561240000001],[40.0719932,-83.05592419999999]],[[40.0719932,-83.05592419999999],[40.0637528,-83.05694369999999]],[[40.0637528,-83.05694369999999],[40.0630037,-83.0361349]],[[40.0630037,-83.0361349],[40.0109094,-83.03192]],[[40.0109094,-83.03192],[40.0064862,-83.0313797]],[[40.0064862,-83.0313797],[40.0064076,-83.0191451]],[[40.0064076,-83.0191451],[40.00596729999999,-83.01918069999999]],[[40.00596729999999,-83.01918069999999],[40.005876,-83.01895859999999]],[[40.005876,-83.01895859999999],[40.0061137,-83.0171988]]]"
"WMEEJ3BA4EK753232",1448283601,1448285401,3000,"0101000020E610000049D74CBED902444090A0F831E6C054C0","0101000020E610000078B471C45A0044400586AC6EF5C054C0",96,96,"GOOD","GOOD",22998,"2.1 mi","11 mins","[[[40.0027459,-83.01497549999999],[40.0026416,-83.0155576]],[[40.0026416,-83.0155576],[40.0007662,-83.0153701]],[[40.0007662,-83.0153701],[40.000575,-83.01788499999999]],[[40.000575,-83.01788499999999],[40.0052448,-83.0168679]],[[40.0052448,-83.0168679],[40.0163591,-83.0140128]],[[40.0163591,-83.0140128],[40.0167149,-83.01192560000001]],[[40.0167149,-83.01192560000001],[40.02167420000001,-83.0132361]],[[40.02167420000001,-83.0132361],[40.0216029,-83.0137931]],[[40.0216029,-83.0137931],[40.02228220000001,-83.0139701]]]"
"WMEEJ3BA4EK754588",1448391301,1448392801,4500,"0101000020E61000008D45D3D9C90044405EF415A419C154C0","0101000020E610000034BA83D899024440D0ED258DD1C054C0",63,60,"GOOD","GOOD",23050,"1.3 mi","6 mins","[[[40.0203073,-83.0128715],[40.0156006,-83.0116441]],[[40.0156006,-83.0116441],[40.0152866,-83.0137233]],[[40.0152866,-83.0137233],[40.0062042,-83.01432830000002]],[[40.0062042,-83.01432830000002],[40.0063064,-83.016832]],[[40.0063064,-83.016832],[40.0056725,-83.0168542]],[[40.0056725,-83.0168542],[40.0056849,-83.0171722]],[[40.0056849,-83.0171722],[40.0061137,-83.0171988]]]"
"WMEEJ3BA4EK754588",1448393101,1448394001,300,"0101000020E610000034BA83D899024440D0ED258DD1C054C0","0101000020E6100000ACE28DCC23034440BF4351A04FC054C0",60,60,"GOOD","UNACCEPTABLE",23051,"0.8 mi","3 mins","[[[40.0245572,-83.00485839999999],[40.0240725,-83.0138688]],[[40.0240725,-83.0138688],[40.0203073,-83.0128715]]]"
"WMEEJ3BA5DK659245",1448379001,1448385901,141300,"0101000020E6100000B24B546F0D08444088635DDC46C154C0","0101000020E6100000DDEA39E97DFB4340D925AAB706BE54C0",96,90,"GOOD","GOOD",24419,"9.0 mi","14 mins","[[[39.9648242,-82.9691689],[39.9644294,-82.9725043]],[[39.9644294,-82.9725043],[39.9654323,-82.9724109]],[[39.9654323,-82.9724109],[39.9643102,-82.9825408]],[[39.9643102,-82.9825408],[39.9670912,-82.9833069]],[[39.9670912,-82.9833069],[40.0579051,-82.99808639999999]],[[40.0579051,-82.99808639999999],[40.0610398,-82.9971216]],[[40.0610398,-82.9971216],[40.0614926,-82.99707599999999]],[[40.0614926,-82.99707599999999],[40.0624664,-83.01950660000001]],[[40.0624664,-83.01950660000001],[40.0625753,-83.01996849999999]]]"
